Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_binned,Sales_binary,PCA1,Delivery_Days,Order_Month,Order_Year
5717,CA-2016-124107,2016-09-10,2016-12-10,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104.0,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,-0.3200306086939134,1.0,0.0,-0.32003060869391337,91,9,2016
5718,CA-2016-124107,2016-09-10,2016-12-10,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104.0,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,-0.2744517300703897,1.0,0.0,-0.27445173007038964,91,9,2016
5719,CA-2016-124107,2016-09-10,2016-12-10,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104.0,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,-0.31964603690552745,1.0,0.0,-0.3196460369055274,91,9,2016
5727,CA-2016-110548,2016-04-05,2016-08-05,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Houston,Texas,77095.0,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,1.131504745869905,3.0,1.0,1.131504745869905,122,4,2016
5747,CA-2017-113733,2017-08-12,2017-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,0.028812403171072344,3.0,1.0,0.028812403171072403,122,8,2017
5748,CA-2017-113733,2017-08-12,2017-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,-0.2583851753555976,2.0,0.0,-0.2583851753555975,122,8,2017
5749,CA-2017-113733,2017-08-12,2017-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,-0.33997136809170503,0.0,0.0,-0.339971368091705,122,8,2017
5754,CA-2017-118514,2017-03-02,2017-10-02,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475.0,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1.0049853752907736,3.0,1.0,1.0049853752907736,214,3,2017
5764,CA-2016-162047,2016-03-11,2016-05-11,First Class,FH-14365,Fred Hopkins,Corporate,United States,Long Beach,New York,11561.0,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1.926723239454408,3.0,1.0,1.926723239454408,61,3,2016
5765,CA-2016-117772,2016-10-09,2016-12-09,Second Class,MC-17575,Matt Collins,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",0.19387124778631637,3.0,1.0,0.19387124778631643,61,10,2016
5768,CA-2018-126396,2018-08-09,2018-12-09,Second Class,AR-10345,Alex Russell,Corporate,United States,Houston,Texas,77070.0,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,-0.23134170737230686,2.0,0.0,-0.2313417073723068,122,8,2018
5777,CA-2017-105277,2017-04-12,2017-08-12,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Auburn,New York,13021.0,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,-0.3416046112423813,0.0,0.0,-0.34160461124238123,122,4,2017
5778,CA-2017-112060,2017-04-12,2017-09-12,Standard Class,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,-0.20024361831146517,2.0,0.0,-0.20024361831146512,153,4,2017
5781,US-2016-159513,2016-02-04,2016-09-04,Standard Class,JD-15790,John Dryer,Consumer,United States,Los Angeles,California,90049.0,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",-0.2522700091402748,2.0,0.0,-0.25227000914027475,213,2,2016
5785,CA-2018-141117,2018-02-10,2018-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477.0,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,-0.021545927308112518,3.0,0.0,-0.02154592730811246,181,2,2018
5786,CA-2018-141117,2018-02-10,2018-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,-0.30434387796765067,1.0,0.0,-0.3043438779676506,181,2,2018
5787,CA-2018-141117,2018-02-10,2018-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",-0.33035232558219885,1.0,0.0,-0.3303523255821988,181,2,2018
5788,CA-2018-141117,2018-02-10,2018-08-10,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,-0.21560433344757352,2.0,0.0,-0.21560433344757346,181,2,2018
5807,CA-2017-149783,2017-04-09,2017-07-09,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",-0.3468841646829394,0.0,0.0,-0.34688416468293937,91,4,2017
5808,CA-2017-149783,2017-04-09,2017-07-09,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,-0.22822715066636606,2.0,0.0,-0.228227150666366,91,4,2017
5809,CA-2017-149783,2017-04-09,2017-07-09,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,-0.31594117041741393,1.0,0.0,-0.3159411704174139,91,4,2017
5810,CA-2017-125017,2017-06-02,2017-11-02,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421.0,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",-0.15692152721978678,2.0,0.0,-0.15692152721978672,153,6,2017
5814,CA-2016-150196,2016-02-07,2016-03-07,First Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,-0.33541348022935263,1.0,0.0,-0.3354134802293526,29,2,2016
5825,CA-2015-115056,2015-02-05,2015-02-05,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,-0.3248163909493834,1.0,0.0,-0.32481639094938336,0,2,2015
5826,CA-2018-161067,2018-03-09,2018-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,0.2975631966548328,3.0,1.0,0.29756319665483283,92,3,2018
5827,CA-2018-161067,2018-03-09,2018-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,-0.22247756504000282,2.0,0.0,-0.22247756504000277,92,3,2018
5828,CA-2018-161067,2018-03-09,2018-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,-0.07851952558751715,2.0,0.0,-0.0785195255875171,92,3,2018
5829,CA-2018-161067,2018-03-09,2018-06-09,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,-0.3573799675659675,0.0,0.0,-0.35737996756596746,92,3,2018
5830,CA-2017-122063,2017-03-12,2017-07-12,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,0.5548306448853889,3.0,1.0,0.554830644885389,122,3,2017
5831,CA-2017-122063,2017-03-12,2017-07-12,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",-0.31873287673310474,1.0,0.0,-0.3187328767331047,122,3,2017
5855,CA-2016-112214,2016-05-08,2016-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",-0.3131811161007672,1.0,0.0,-0.31318111610076715,184,5,2016
5856,CA-2016-112214,2016-05-08,2016-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,-0.3297161204014122,1.0,0.0,-0.3297161204014121,184,5,2016
5857,CA-2016-112214,2016-05-08,2016-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-0.364023722165327,0.0,0.0,-0.36402372216532697,184,5,2016
5858,CA-2016-112214,2016-05-08,2016-11-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",-0.3428200480056753,0.0,0.0,-0.3428200480056752,184,5,2016
5859,US-2018-153255,2018-03-09,2018-07-09,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",0.013116176845096358,3.0,1.0,0.013116176845096418,122,3,2018
5860,CA-2016-108119,2016-01-11,2016-08-11,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",0.11170265826779723,3.0,1.0,0.11170265826779728,213,1,2016
5862,CA-2017-101525,2017-01-05,2017-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,-0.19221983655378233,2.0,0.0,-0.19221983655378228,90,1,2017
5863,CA-2017-101525,2017-01-05,2017-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,-0.33541348022935263,1.0,0.0,-0.3354134802293526,90,1,2017
5864,CA-2017-101525,2017-01-05,2017-04-05,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,-0.34851740783361573,0.0,0.0,-0.3485174078336157,90,1,2017
5865,US-2015-117968,2015-05-08,2015-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,-0.24041000509844543,2.0,0.0,-0.24041000509844537,61,5,2015
5866,US-2015-117968,2015-05-08,2015-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",-0.35896256751817324,0.0,0.0,-0.3589625675181732,61,5,2015
5867,US-2015-117968,2015-05-08,2015-07-08,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1.427460432532081,3.0,1.0,1.427460432532081,61,5,2015
5868,CA-2017-158211,2017-04-01,2017-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,-0.35878531632352617,0.0,0.0,-0.3587853163235261,122,4,2017
5869,CA-2017-158211,2017-04-01,2017-08-01,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,-0.2006709202985607,2.0,0.0,-0.20067092029856065,122,4,2017
5870,CA-2017-152247,2017-07-11,2017-12-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001.0,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2.1709437336789805,3.0,1.0,2.1709437336789805,153,7,2017
5874,CA-2018-133095,2018-04-06,2018-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401.0,South,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,-0.1951318204658408,2.0,0.0,-0.19513182046584074,0,4,2018
5875,CA-2018-133095,2018-04-06,2018-04-06,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401.0,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,-0.35108121975618894,0.0,0.0,-0.3510812197561889,0,4,2018
5876,CA-2016-130554,2016-07-04,2016-09-04,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,-0.3476058302611453,0.0,0.0,-0.3476058302611452,62,7,2016
5880,CA-2017-133319,2017-05-09,2017-11-09,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,-0.062066816484386875,2.0,0.0,-0.06206681648438681,184,5,2017
5888,CA-2018-151596,2018-08-10,2018-11-10,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920.0,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",-0.2985072493439161,1.0,0.0,-0.29850724934391604,92,8,2018
5889,CA-2016-147879,2016-07-05,2016-12-05,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301.0,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,-0.29388605748347546,1.0,0.0,-0.2938860574834754,153,7,2016
5896,CA-2015-168305,2015-01-11,2015-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,-0.29591178542229873,1.0,0.0,-0.2959117854222987,212,1,2015
5897,CA-2015-168305,2015-01-11,2015-08-11,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,-0.3323115843230295,1.0,0.0,-0.33231158432302943,212,1,2015
5898,CA-2017-167682,2017-03-04,2017-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",-0.2536247146993629,2.0,0.0,-0.2536247146993628,184,3,2017
5899,CA-2017-167682,2017-03-04,2017-09-04,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374.0,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,0.04523346027515848,3.0,1.0,0.045233460275158545,184,3,2017
5903,US-2018-153948,2018-06-11,2018-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,-0.27131818216502246,2.0,0.0,-0.2713181821650224,0,6,2018
5904,US-2018-153948,2018-06-11,2018-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,-0.2943924894681813,1.0,0.0,-0.29439248946818125,0,6,2018
5905,US-2018-153948,2018-06-11,2018-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,-0.3243985845620011,1.0,0.0,-0.32439858456200105,0,6,2018
5906,US-2018-153948,2018-06-11,2018-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,-0.3006595852789158,1.0,0.0,-0.30065958527891573,0,6,2018
5907,US-2018-153948,2018-06-11,2018-06-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122.0,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,-0.3393541541103448,0.0,0.0,-0.33935415411034475,0,6,2018
5908,US-2017-113985,2017-02-12,2017-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,-0.32708267408094194,1.0,0.0,-0.3270826740809419,150,2,2017
5909,US-2017-113985,2017-02-12,2017-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",-0.27169800615355183,2.0,0.0,-0.2716980061535518,150,2,2017
5910,US-2017-113985,2017-02-12,2017-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",-0.3431998719942046,0.0,0.0,-0.34319987199420454,150,2,2017
5911,US-2017-113985,2017-02-12,2017-07-12,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,-0.20129762987963415,2.0,0.0,-0.2012976298796341,150,2,2017
5926,CA-2018-150420,2018-03-06,2018-08-06,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226.0,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1.3738894241499187,3.0,1.0,1.3738894241499187,153,3,2018
5927,US-2015-118997,2015-08-04,2015-12-04,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601.0,South,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1.5581357105857045,3.0,1.0,1.5581357105857045,122,8,2015
5930,US-2018-169551,2018-07-07,2018-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,-0.22816068146837346,2.0,0.0,-0.2281606814683734,62,7,2018
5931,US-2018-169551,2018-07-07,2018-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,-0.34156662884352834,0.0,0.0,-0.3415666288435283,62,7,2018
5932,US-2018-169551,2018-07-07,2018-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,0.7163001528090305,3.0,1.0,0.7163001528090306,62,7,2018
5933,US-2018-169551,2018-07-07,2018-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,-0.3449850447402926,0.0,0.0,-0.34498504474029257,62,7,2018
5934,US-2018-169551,2018-07-07,2018-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,-0.3396295265020286,0.0,0.0,-0.33962952650202854,62,7,2018
5935,US-2018-169551,2018-07-07,2018-09-07,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,0.46930694346819357,3.0,1.0,0.4693069434681936,62,7,2018
5936,CA-2017-103107,2017-04-07,2017-04-07,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103.0,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",-0.32598118451420677,1.0,0.0,-0.3259811845142067,0,4,2017
5937,CA-2017-103107,2017-04-07,2017-04-07,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103.0,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,-0.08529938378276633,2.0,0.0,-0.08529938378276627,0,4,2017
5938,CA-2017-103107,2017-04-07,2017-04-07,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103.0,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,-0.2522700091402748,2.0,0.0,-0.25227000914027475,0,4,2017
5949,CA-2018-161046,2018-05-03,2018-05-03,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671.0,South,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,-0.2986338573400925,1.0,0.0,-0.29863385734009246,0,5,2018
5950,CA-2018-161046,2018-05-03,2018-05-03,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671.0,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,0.10855328436290798,3.0,1.0,0.10855328436290804,0,5,2018
5951,CA-2018-161046,2018-05-03,2018-05-03,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671.0,South,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,0.04884178816618749,3.0,1.0,0.048841788166187554,0,5,2018
5952,CA-2018-161046,2018-05-03,2018-05-03,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671.0,South,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,0.004718901498693024,3.0,1.0,0.004718901498693084,0,5,2018
5973,CA-2018-115105,2018-06-02,2018-11-02,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10024.0,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",0.014885523591662305,3.0,1.0,0.014885523591662366,153,6,2018
5994,CA-2017-162187,2017-11-12,2017-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,-0.26337353040494993,2.0,0.0,-0.2633735304049499,0,11,2017
5995,CA-2017-162187,2017-11-12,2017-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",-0.34478247194641026,0.0,0.0,-0.3447824719464102,0,11,2017
5996,CA-2017-162187,2017-11-12,2017-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",0.3593320727894207,3.0,1.0,0.35933207278942075,0,11,2017
5997,CA-2017-162187,2017-11-12,2017-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",0.24650219179686866,3.0,1.0,0.24650219179686872,0,11,2017
5998,CA-2017-162187,2017-11-12,2017-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",0.15384729499503458,3.0,1.0,0.15384729499503463,0,11,2017
6005,CA-2018-107244,2018-07-09,2018-11-09,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004.0,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",-0.33490704824464684,1.0,0.0,-0.3349070482446468,123,7,2018
6006,CA-2016-100657,2016-02-11,2016-07-11,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",-0.19246672214632643,2.0,0.0,-0.19246672214632637,151,2,2016
6008,CA-2018-129028,2018-01-04,2018-03-04,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501.0,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",-0.16368555941551385,2.0,0.0,-0.1636855594155138,59,1,2018
6014,CA-2017-159016,2017-10-03,2017-11-03,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008.0,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,-0.3425984840123664,0.0,0.0,-0.34259848401236637,31,10,2017
6015,CA-2017-159016,2017-10-03,2017-11-03,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,6.215714709127416,3.0,1.0,6.215714709127416,31,10,2017
6016,CA-2015-102652,2015-06-04,2015-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,-0.22064333169539646,2.0,0.0,-0.2206433316953964,183,6,2015
6017,CA-2015-102652,2015-06-04,2015-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,-0.31377933888270093,1.0,0.0,-0.3137793388827009,183,6,2015
6018,CA-2015-102652,2015-06-04,2015-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,-0.33541348022935263,1.0,0.0,-0.3354134802293526,183,6,2015
6019,CA-2015-102652,2015-06-04,2015-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,-0.2783765779518598,1.0,0.0,-0.27837657795185977,183,6,2015
