Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_binned,Sales_binary,Sales_original,PCA1,Delivery_Days,Order_Month,Order_Year,anomaly
4181,CA-2018-128426,2018-07-10,2018-11-10,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,-0.359468999502879,0.0,0.0,4.24,-0.3594689995028789,123,7,2018,1
4182,US-2018-136868,2018-06-10,2018-12-10,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035.0,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,0.1401894574074995,3.0,1.0,319.96,0.1401894574074996,183,6,2018,1
4183,US-2018-136868,2018-06-10,2018-12-10,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",-0.3392117201146463,0.0,0.0,17.04,-0.3392117201146462,183,6,2018,1
4184,US-2018-136868,2018-06-10,2018-12-10,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035.0,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,0.1796753262150314,3.0,1.0,344.91,0.1796753262150315,183,6,2018,1
4185,CA-2017-143749,2017-05-12,2017-07-12,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038.0,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,-0.2365009832164974,2.0,0.0,81.94,-0.2365009832164973,61,5,2017,1
4192,CA-2016-129392,2016-08-07,2016-08-07,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,77070.0,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,-0.3327547123096471,1.0,0.0,21.12,-0.332754712309647,0,8,2016,1
4198,US-2017-161683,2017-03-12,2017-08-12,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,0.2586565594298082,3.0,1.0,394.816,0.2586565594298083,153,3,2017,1
4199,US-2017-161683,2017-03-12,2017-08-12,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",-0.3373885649697053,1.0,0.0,18.192,-0.3373885649697052,153,3,2017,1
4200,CA-2016-143105,2016-10-12,2016-10-12,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024.0,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,-0.3546104176496076,0.0,0.0,7.31,-0.3546104176496075,0,10,2016,1
4202,CA-2016-143105,2016-10-12,2016-10-12,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",-0.3008494972731805,1.0,0.0,41.28,-0.3008494972731804,0,10,2016,1
4203,CA-2016-143105,2016-10-12,2016-10-12,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,-0.0739363161259295,2.0,0.0,184.66,-0.0739363161259294,0,10,2016,1
4212,CA-2015-166457,2015-05-05,2015-09-05,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",-0.3512711317504536,0.0,0.0,9.42,-0.3512711317504535,123,5,2015,1
4213,CA-2015-166457,2015-05-05,2015-09-05,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,-0.3557973676137618,0.0,0.0,6.56,-0.3557973676137618,123,5,2015,1
4214,CA-2015-166457,2015-05-05,2015-09-05,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,-0.3273105684740595,1.0,0.0,24.56,-0.3273105684740595,123,5,2015,1
4215,CA-2017-164637,2017-04-03,2017-08-03,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,46544.0,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",-0.1629733894370212,2.0,0.0,128.4,-0.1629733894370212,122,4,2017,1
4218,CA-2018-149881,2018-01-04,2018-03-04,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110.0,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",0.3976848000311732,3.0,1.0,482.664,0.3976848000311732,59,1,2018,1
4228,CA-2016-154970,2016-05-01,2016-10-01,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,98103.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,-0.2687163878435963,2.0,0.0,61.584,-0.2687163878435962,153,5,2016,1
4230,CA-2018-100223,2018-05-07,2018-10-07,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.1592882736307178,3.0,1.0,332.028,0.1592882736307178,153,5,2018,1
4231,CA-2018-100223,2018-05-07,2018-10-07,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",-0.3481470794447995,0.0,0.0,11.394,-0.3481470794447995,153,5,2018,1
4232,CA-2018-100223,2018-05-07,2018-10-07,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,-0.3415666288435283,0.0,0.0,15.552,-0.3415666288435283,153,5,2018,1
4233,CA-2018-100223,2018-05-07,2018-10-07,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,-0.3169540343868255,1.0,0.0,31.104,-0.3169540343868255,153,5,2018,1
4234,CA-2018-100223,2018-05-07,2018-10-07,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,-0.3561835220021,0.0,0.0,6.316,-0.3561835220020999,153,5,2018,1
4243,CA-2017-159142,2017-04-04,2017-05-04,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153.0,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,-0.1288367084679446,2.0,0.0,149.97,-0.1288367084679446,30,4,2017,1
4244,CA-2017-159142,2017-04-04,2017-05-04,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153.0,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",-0.322167118629391,1.0,0.0,27.81,-0.322167118629391,30,4,2017,1
4249,CA-2017-157336,2017-01-12,2017-05-12,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",-0.2267838195099545,2.0,0.0,88.08,-0.2267838195099544,120,1,2017,1
4250,CA-2017-157336,2017-01-12,2017-05-12,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824.0,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,0.8238093327622669,3.0,1.0,751.92,0.823809332762267,120,1,2017,1
4258,CA-2016-101924,2016-04-09,2016-09-09,Standard Class,KB-16585,Ken Black,Corporate,United States,Medford,Oregon,97504.0,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",-0.3507298825667992,0.0,0.0,9.762,-0.3507298825667992,153,4,2016,1
4262,CA-2018-158344,2018-07-08,2018-11-08,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Moorhead,Minnesota,56560.0,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,-0.2649561303571556,2.0,0.0,63.96,-0.2649561303571555,123,7,2018,1
4264,CA-2018-110429,2018-03-11,2018-08-11,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",-0.3477055340581342,0.0,0.0,11.673,-0.3477055340581341,153,3,2018,1
4265,US-2017-131611,2017-05-11,2017-09-11,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,0.9998071082471568,3.0,1.0,863.128,0.9998071082471568,123,5,2017,1
4266,US-2017-131611,2017-05-11,2017-09-11,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,-0.3605388370705701,0.0,0.0,3.564,-0.36053883707057,123,5,2017,1
4267,US-2017-131611,2017-05-11,2017-09-11,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,1.147838443456629,3.0,1.0,956.6648,1.147838443456629,123,5,2017,1
4268,US-2017-131611,2017-05-11,2017-09-11,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,-0.346257455101866,0.0,0.0,12.588,-0.3462574551018659,123,5,2017,1
4269,US-2017-131611,2017-05-11,2017-09-11,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036.0,Central,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,-0.0940353355189416,2.0,0.0,171.96,-0.0940353355189416,123,5,2017,1
4297,CA-2018-117261,2018-04-09,2018-10-09,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90032.0,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",-0.2802123938964184,1.0,0.0,54.32,-0.2802123938964183,183,4,2018,1
4304,CA-2017-121601,2017-04-10,2017-04-10,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056.0,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,-0.2716157109560371,2.0,0.0,59.752,-0.271615710956037,0,4,2017,1
4311,CA-2015-125829,2015-04-11,2015-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,-0.3314633107486472,1.0,0.0,21.936,-0.3314633107486472,214,4,2015,1
4312,CA-2015-125829,2015-04-11,2015-11-11,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,-0.3354134802293526,1.0,0.0,19.44,-0.3354134802293526,214,4,2015,1
4314,CA-2015-123127,2015-08-09,2015-12-09,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Long Beach,New York,11561.0,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,-0.3396231961022197,0.0,0.0,16.78,-0.3396231961022197,122,8,2015,1
4319,US-2018-136189,2018-07-12,2018-11-12,Standard Class,DC-13285,Debra Catini,Consumer,United States,Richmond,Virginia,23223.0,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,-0.2358046392375269,2.0,0.0,82.38,-0.2358046392375268,123,7,2018,1
4329,CA-2018-118360,2018-01-04,2018-07-04,Standard Class,JC-15775,John Castell,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",-0.2982382073520411,1.0,0.0,42.93,-0.298238207352041,181,1,2018,1
4330,CA-2018-149853,2018-03-10,2018-09-10,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,-0.3415666288435283,0.0,0.0,15.552,-0.3415666288435283,184,3,2018,1
4331,CA-2018-149853,2018-03-10,2018-09-10,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,-0.3378190321567053,0.0,0.0,17.92,-0.3378190321567052,184,3,2018,1
4332,CA-2018-107909,2018-01-09,2018-06-09,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052.0,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,-0.3345430502556395,1.0,0.0,19.99,-0.3345430502556394,151,1,2018,1
4333,CA-2018-107909,2018-01-09,2018-06-09,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052.0,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,-0.3299060323956768,1.0,0.0,22.92,-0.3299060323956768,151,1,2018,1
4353,CA-2018-107748,2018-10-12,2018-12-12,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207.0,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,-0.2145028438808383,2.0,0.0,95.84,-0.2145028438808383,61,10,2018,1
4354,CA-2018-107748,2018-10-12,2018-12-12,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,-0.3456687279196455,0.0,0.0,12.96,-0.3456687279196454,61,10,2018,1
4357,CA-2016-155600,2016-04-12,2016-07-12,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042.0,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,-0.307686329066709,1.0,0.0,36.96,-0.307686329066709,91,4,2016,1
4358,CA-2018-162565,2018-11-12,2018-11-12,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505.0,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,-0.3497708269957626,0.0,0.0,10.368,-0.3497708269957625,0,11,2018,1
4359,CA-2018-162565,2018-11-12,2018-11-12,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,-0.2431795550148053,2.0,0.0,77.72,-0.2431795550148053,0,11,2018,1
4370,US-2017-165078,2017-05-11,2017-10-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,-0.2001644883138548,2.0,0.0,104.9,-0.2001644883138548,153,5,2017,1
4371,US-2017-165078,2017-05-11,2017-10-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226.0,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,-0.3033816571967095,1.0,0.0,39.68,-0.3033816571967095,153,5,2017,1
4372,US-2017-165078,2017-05-11,2017-10-11,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226.0,Central,OFF-LA-10000414,Office Supplies,Labels,Avery 503,-0.284279675773587,1.0,0.0,51.75,-0.2842796757735869,153,5,2017,1
4393,CA-2017-108868,2017-08-09,2017-12-09,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,-0.2548148298634216,2.0,0.0,70.368,-0.2548148298634215,122,8,2017,1
4394,CA-2017-108868,2017-08-09,2017-12-09,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081.0,Central,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",-0.2712865301659783,2.0,0.0,59.96,-0.2712865301659782,122,8,2017,1
4398,US-2015-138758,2015-07-07,2015-11-07,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",-0.0936776679297431,2.0,0.0,172.186,-0.0936776679297431,123,7,2015,1
4399,US-2015-138758,2015-07-07,2015-11-07,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",-0.2569671657984213,2.0,0.0,69.008,-0.2569671657984212,123,7,2015,1
4404,CA-2015-127936,2015-02-09,2015-04-09,First Class,CL-12565,Clay Ludtke,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,-0.3325648003153824,1.0,0.0,21.24,-0.3325648003153823,59,2,2015,1
4405,CA-2016-164336,2016-05-07,2016-10-07,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,-0.3111047449634733,1.0,0.0,34.8,-0.3111047449634733,153,5,2016,1
4406,CA-2016-164336,2016-05-07,2016-10-07,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,-0.3044958075630624,1.0,0.0,38.976,-0.3044958075630623,153,5,2016,1
4410,US-2015-154879,2015-06-05,2015-11-05,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004.0,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,-0.3570317955764823,0.0,0.0,5.78,-0.3570317955764822,153,6,2015,1
4411,US-2015-154879,2015-06-05,2015-11-05,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,-0.1953533844591496,2.0,0.0,107.94,-0.1953533844591495,153,6,2015,1
4418,CA-2018-112900,2018-09-04,2018-12-04,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,0.3906833778426153,3.0,1.0,478.24,0.3906833778426153,91,9,2018,1
4422,CA-2015-117016,2015-04-03,2015-09-03,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063.0,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",-0.3415666288435283,0.0,0.0,15.552,-0.3415666288435283,153,4,2015,1
4431,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,-0.3345272242561175,1.0,0.0,20.0,-0.3345272242561174,153,3,2017,1
4432,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,-0.3535500756816298,0.0,0.0,7.98,-0.3535500756816297,153,3,2017,1
4433,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,-0.3280385644520742,1.0,0.0,24.1,-0.3280385644520741,153,3,2017,1
4434,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,-0.3523314737184314,0.0,0.0,8.75,-0.3523314737184314,153,3,2017,1
4435,CA-2017-168893,2017-03-11,2017-08-11,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,0.9678575804120284,3.0,1.0,842.94,0.9678575804120284,153,3,2017,1
4436,CA-2017-163398,2017-03-05,2017-08-05,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,-0.3627259902045183,0.0,0.0,2.182,-0.3627259902045183,153,3,2017,1
4437,CA-2017-163398,2017-03-05,2017-08-05,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,-0.3228413062090307,1.0,0.0,27.384,-0.3228413062090306,153,3,2017,1
4438,CA-2017-163398,2017-03-05,2017-08-05,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,-0.3243890889622878,1.0,0.0,26.406,-0.3243890889622878,153,3,2017,1
4452,CA-2017-147137,2017-04-07,2017-06-07,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",-0.3259811845142067,1.0,0.0,25.4,-0.3259811845142067,61,4,2017,1
4453,CA-2017-147137,2017-04-07,2017-06-07,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.0,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",-0.2966081294012692,1.0,0.0,43.96,-0.2966081294012692,61,4,2017,1
4454,CA-2017-147137,2017-04-07,2017-06-07,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.0,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1.6582272445629531,3.0,1.0,1279.165,1.6582272445629531,61,4,2017,1
4455,CA-2017-147137,2017-04-07,2017-06-07,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,-0.3219930326346484,1.0,0.0,27.92,-0.3219930326346483,61,4,2017,1
4456,US-2016-146745,2016-03-09,2016-08-09,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110.0,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,-0.161124912692845,2.0,0.0,129.568,-0.1611249126928449,153,3,2016,1
4457,US-2016-146745,2016-03-09,2016-08-09,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",-0.3561012268045853,0.0,0.0,6.368,-0.3561012268045853,153,3,2016,1
4458,CA-2018-115175,2018-07-08,2018-12-08,Standard Class,MC-17575,Matt Collins,Consumer,United States,San Jose,California,95123.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,0.0208455950116689,3.0,1.0,244.55,0.020845595011669,153,7,2018,1
4466,CA-2016-163895,2016-07-08,2016-11-08,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",-0.3609503130581435,0.0,0.0,3.304,-0.3609503130581435,123,7,2016,1
4471,CA-2018-156895,2018-08-05,2018-12-05,Standard Class,DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",-0.1635146386206756,2.0,0.0,128.058,-0.1635146386206755,122,8,2018,1
4481,CA-2017-109365,2017-03-11,2017-08-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,-0.3420287480295724,0.0,0.0,15.26,-0.3420287480295724,153,3,2017,1
4482,CA-2017-109365,2017-03-11,2017-08-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,-0.2976209933706809,1.0,0.0,43.32,-0.2976209933706809,153,3,2017,1
4483,CA-2017-109365,2017-03-11,2017-08-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",-0.2972031869832986,1.0,0.0,43.584,-0.2972031869832985,153,3,2017,1
4484,CA-2017-109365,2017-03-11,2017-08-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,-0.1821545008577542,2.0,0.0,116.28,-0.1821545008577541,153,3,2017,1
4485,CA-2017-109365,2017-03-11,2017-08-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,-0.3514673741445271,0.0,0.0,9.296,-0.351467374144527,153,3,2017,1
4486,CA-2017-109365,2017-03-11,2017-08-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,-0.3354134802293526,1.0,0.0,19.44,-0.3354134802293526,153,3,2017,1
4487,CA-2017-109365,2017-03-11,2017-08-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,0.1316275916660668,3.0,1.0,314.55,0.1316275916660668,153,3,2017,1
4488,CA-2016-162621,2016-05-09,2016-11-09,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036.0,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",-0.3404303220778446,0.0,0.0,16.27,-0.3404303220778445,184,5,2016,1
4489,CA-2016-162621,2016-05-09,2016-11-09,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036.0,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,-0.2567899146037742,2.0,0.0,69.12,-0.2567899146037742,184,5,2016,1
